Time (sec),  Heater (%),  Temperature (C)
3.488758118152618408e+02,4.000000000000000000e+01,1.092500000000000000e+02
3.498705537319183350e+02,4.000000000000000000e+01,1.092500000000000000e+02
3.508624768257141113e+02,4.000000000000000000e+01,1.092000000000000028e+02
3.518535292148590088e+02,4.000000000000000000e+01,1.091599999999999966e+02
3.528498313426971436e+02,4.000000000000000000e+01,1.092000000000000028e+02
3.538424756526947021e+02,4.000000000000000000e+01,1.092500000000000000e+02
3.548398497104644775e+02,4.000000000000000000e+01,1.092500000000000000e+02
3.558357977867126465e+02,4.000000000000000000e+01,1.095199999999999960e+02
3.568305242061614990e+02,4.000000000000000000e+01,1.097399999999999949e+02
3.578281824588775635e+02,4.000000000000000000e+01,1.097399999999999949e+02
3.588272385597229004e+02,4.000000000000000000e+01,1.097399999999999949e+02
3.598218202590942383e+02,4.000000000000000000e+01,1.096400000000000006e+02
3.608256351947784424e+02,4.000000000000000000e+01,1.097399999999999949e+02
3.618235135078430176e+02,4.000000000000000000e+01,1.096899999999999977e+02
3.628225245475769043e+02,4.000000000000000000e+01,1.097399999999999949e+02
3.638176293373107910e+02,4.000000000000000000e+01,1.097399999999999949e+02
3.648100965023040771e+02,4.000000000000000000e+01,1.096200000000000045e+02
3.658099622726440430e+02,4.000000000000000000e+01,1.092300000000000040e+02
3.668072178363800049e+02,4.000000000000000000e+01,1.092000000000000028e+02
3.678065073490142822e+02,4.000000000000000000e+01,1.092300000000000040e+02
3.688041462898254395e+02,4.000000000000000000e+01,1.092500000000000000e+02
3.697959532737731934e+02,4.000000000000000000e+01,1.091599999999999966e+02
3.707923338413238525e+02,4.000000000000000000e+01,1.092500000000000000e+02
3.717897963523864746e+02,4.000000000000000000e+01,1.092500000000000000e+02
3.727873196601867676e+02,4.000000000000000000e+01,1.088599999999999994e+02
3.737809956073760986e+02,4.000000000000000000e+01,1.087600000000000051e+02
3.747827720642089844e+02,4.000000000000000000e+01,1.085900000000000034e+02
3.757787263393402100e+02,4.000000000000000000e+01,1.086700000000000017e+02
3.767732601165771484e+02,4.000000000000000000e+01,1.086700000000000017e+02
3.777691795825958252e+02,4.000000000000000000e+01,1.087600000000000051e+02
3.787650060653686523e+02,4.000000000000000000e+01,1.087199999999999989e+02
3.797589056491851807e+02,4.000000000000000000e+01,1.087900000000000063e+02
3.807540965080261230e+02,4.000000000000000000e+01,1.087199999999999989e+02
